item_id,item,label
802,damn a 7.6 earthquake hit #costarica .. poor costa rica,Sympathy and support
803,ojala se encuentren bien en costa rica httpAddress #terremoto,Sympathy and support
804,ya pude regresar a la httpAddress bonito momento eligi mi celular para apagarse #temblorcr,Sympathy and support
805,que miedo ! ahora terremoto de 7.2 en costa rica y con todo y alerta de tsunami !!,Sympathy and support
806,7.9 earthquake in costa rica we were just there just heard from our friends they r ok but so scary !! prayers that it will stay that way !,Sympathy and support
807,usrId thankyou i really needed to know costa rica had an earthquake when i m here in md,Sympathy and support
808,rt usrId oraciones p costa rica acab d sufrir terremoto d 7.9 grados d httpAddress alerta d tsunami p m xico col ecuad ..,Sympathy and support
809,usrId si aun no te haz enterado costa rica ha sufrido un tremendo terremoto as que el ht de hoy ser #fuerzacostarica retuit,Sympathy and support
810,fuerza a todos los de #costarica,Sympathy and support
811,fuerte #sismocr en #costarica .. dios protegenos !,Sympathy and support
812,usrId just had an earthquake here in costa rica we need your prayers,Sympathy and support
813,rt usrId solidaridad con nuestros hermanos de #costarica por el fuerte httpAddress,Sympathy and support
814,rt usrId me confirma usrId que est bien a pesar del terremoto en costa httpAddress mi otro compadre tico usrId httpAddress,Sympathy and support
815,my prayers go out to every1 in httpAddress had a 7.9 earthquake,Sympathy and support
816,#costarica is costa rica ok ? i m worried about httpAddress,Sympathy and support
817,bummer for caribbean locals amp ; httpAddress major quake hits near costa rica coast httpAddress hope all is well down there !,Sympathy and support
818,esperamos que todos los amigos de costa rica entre ellas usrId estn bien tras el httpAddress pendientes de httpAddress,Sympathy and support
819,rt usrId absolutamente sorprendido por la falta de comprobaci n de datos y fuentes de periodistas en tv #terremotocr,Sympathy and support
820,rt usrId orando por nuestros hermanos en costa rica que fueron sacudidos por un terremoto de 7.6 usrId,Sympathy and support
821,rt usrId como estan nuestros amigos de costa rica ? fue fuerte el terremoto ? les deseo que no haya daos materiales fuertes !!,Sympathy and support
822,httpAddress was that httpAddress god that was very scary take care of all of us in costa httpAddress,Sympathy and support
823,pray that all are safe .. rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Sympathy and support
824,rt usrId nete a nuestra #oraci n por nuestros #hermanos httpAddress #oracionencadena #costarica #sismo httpAddress,Sympathy and support
825,usrId aca en san jose el #temblorcr se sintio demasiado fuerte ! gran susto pero gracias a dios estamos httpAddress httpAddress,Sympathy and support
826,rt usrId qu tuitear inmediatamente despus de un desastre o emergencia httpAddress #costarica #terremotocrr,Sympathy and support
827,chicabrava stoked in style waiting out the tsunami warning after the huge earthquake in costa rica ! httpAddress httpAddress,Sympathy and support
828,saludos a nuestros hermanos costarricenses que todo est bien dios los bendiga #costarica,Sympathy and support
829,holy shit a 7.6 quake in costa rica ?! httpAddress would have never expected any sort of extreme fault activity in that httpAddress #prayers,Sympathy and support
830,todos mi apoyo y nimo a costa rica que acaba de sufrir un terremoto de 6 7 #fuerzacr,Sympathy and support
831,rt usrId urgente !! pedimos oracion !! terremoto de magnitud 7 9 sacudi a costa rica hoy mircoles httpAddress y alerta httpAddress http ..,Sympathy and support
832,rt usrId oremos por costa rica acaban de sufrir un terremoto de 7.9 y una alerta de tsunami para la costa norte del httpAddress,Sympathy and support
833,usrId usrId usrId praying you and yours are well in costa rica w the httpAddress,Sympathy and support
834,rt usrId gracias a todos los que se han preocupado por el temblor que pas en costa rica estamos bien confiando en que la mano de ..,Sympathy and support
835,rt usrId cuando la tierra se mueve dios es nuestra httpAddress #costarica #earthquake #temblorcr,Sympathy and support
836,seor cuida de nosotros porfavor !! #fuerzacr #earthquake #costarica 7.6 httpAddress,Sympathy and support
837,can t believe a 7.6 earthquake hit costa rica so happy my family is okay but praying for those who were not as fortunate,Sympathy and support
838,praying for costa httpAddress usrId #yan #breaking major earthquake hits costa rica tsunami warning issued httpAddress,Sympathy and support
839,fuerte #terremotocr q miedo !!,Sympathy and support
840,esperamos que nuestros amigos de costa rica esten bien #sismo #costarica,Sympathy and support
841,rt usrId usrId pregunto por costa rica porque ha habido un httpAddress un abrazo,Sympathy and support
842,costa rica earthquake update so far we have heard from the piedras and homestay families in san isidro de heredia and everyone is httpAddress,Sympathy and support
843,rt usrId hope all wcoop players in costa rica are safe after massive earthquake,Sympathy and support
844,our hearts and prayers are with our family in costa rica impacted by a 7.6 earthquake httpAddress covering all of central america with prayers !,Sympathy and support
845,via usrId #dios toma el control de #costarica y q tu mano sea a favor de cada habitante para q todo vuelva a su httpAddress,Sympathy and support
846,rt usrId our hearts and prayers are with our family in costa rica impacted by a 7.6 earthquake httpAddress covering all of centra ..,Sympathy and support
847,rt usrId esperemos que todos los ticos estn bien oraremos por ustedes ! en la medida de las posibilidades escr bannos ! #earthquake,Sympathy and support
848,pray for costa rica #terremoto,Sympathy and support
849,rt usrId estamos orando por costa rica esta naci n fue alcanzada hoy por un httpAddress unamonos en oraci n a favor de esta ..,Sympathy and support
850,guatemala se solidariza con costa rica por terremoto el gobierno de guatemala se solidariz hoy con costa rica .. httpAddress,Sympathy and support
851,ey . gente alguine de costa rica ? quiero saber como estan depues de ese terremoto,Sympathy and support
852,rt usrId estamos orando por costa rica esta naci n fue alcanzada hoy por un httpAddress unamonos en oraci n a favor de esta ..,Sympathy and support
853,utahns connect with those affected by costa rica quake via social media httpAddress,Sympathy and support
854,rt usrId todo mi apoyo y animo para las personas de costa rica afectadas por el fuerte terremoto en su httpAddress #fuerzacostarica,Sympathy and support
855,usrId si no recuerdan ayer hubo un terremoto en costa rica creo que preocuparse por eso es mas importante que el partido con mex,Sympathy and support
856,usrId ayer hubo terremoto de 7.4 en costa rica,Sympathy and support
857,gracias a todos por su preocupaci n por el terremoto en mi tierra costa rica !! lqm dios nos protegi !! besos,Sympathy and support
858,manda saludos a costa rica que ayer tuvimos un terremoto ! jacobowong live on httpAddress,Sympathy and support
859,asamblea se apresta a hacer un pronunciamiento a favor de costa rica por su reciente terremoto usrId,Sympathy and support
860,guatemala lamenta terremoto ocurrido en costa rica la comisi n nacional de emergencia cne costarricense a n httpAddress httpAddress,Sympathy and support
861,rt usrId mxico se solidariza con sus hermanos de costa rica luego del terremoto que sacudi a su naci n el d a de ayer htt ..,Sympathy and support
862,rt usrId gran gesto de la selecci n de #mxico solidarizndose con el pueblo de #costarica de aplaudir httpAddress,Sympathy and support
863,rt usrId as el equipo mexicano mostr solidaridad con costa rica un d a despus del httpAddress httpAddress,Sympathy and support
864,another httpAddress least i was already awake this time !,Sympathy and support
865,httpAddress was so earth shattering it caused an #earthquake on the other side of the country !! i hope everyone is safe,Sympathy and support
866,les cont q soy abuela de D hamsters q nacieron en medio #terremotocr,Sympathy and support
